#rank|epoch|iteration_no|event_id|event_operation|device_us|cpu_us|time_range_start_us|time_range_end_us|time_range_duration_us|self_cpu_memory_usage|self_cpu_percent|self_cpu_time_total|self_cpu_time_total_str|self_cuda_memory_usage|self_cuda_time_total|self_device_memory_usage|self_device_time_total|self_device_time_total_str|sequence_nr|stack|thread|total_cpu_percent|total_device_percent|use_device
0|1|1|77|ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)|13838.67|0.00|734116.04|747954.70|13838.67|0.00|-1.00|0.00|0.000us|0.00|13838.67|0.00|13838.67|13.839ms|-1||1|-1.00|-1.00|cuda
0|1|1|78|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|74.21|0.00|734317.96|734392.17|74.21|0.00|-1.00|0.00|0.000us|0.00|74.21|0.00|74.21|74.208us|-1||1|-1.00|-1.00|cuda
0|1|1|79|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|78.50|0.00|734398.98|734477.48|78.50|0.00|-1.00|0.00|0.000us|0.00|78.50|0.00|78.50|78.496us|-1||1|-1.00|-1.00|cuda
0|1|1|80|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|96.09|0.00|734477.96|734574.05|96.09|0.00|-1.00|0.00|0.000us|0.00|96.09|0.00|96.09|96.095us|-1||1|-1.00|-1.00|cuda
0|1|1|81|Memset (Device)|27.58|0.00|734606.15|734633.73|27.58|0.00|-1.00|0.00|0.000us|0.00|27.58|0.00|27.58|27.584us|-1||1|-1.00|-1.00|cuda
0|1|1|82|turing_fp16_s1688gemm_fp16_128x128_ldg8_relu_f2f_tn|318.78|0.00|734660.10|734978.88|318.78|0.00|-1.00|0.00|0.000us|0.00|318.78|0.00|318.78|318.783us|-1||1|-1.00|-1.00|cuda
0|1|1|83|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|26.72|0.00|734979.46|735006.18|26.72|0.00|-1.00|0.00|0.000us|0.00|26.72|0.00|26.72|26.720us|-1||1|-1.00|-1.00|cuda
0|1|1|84|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|45.18|0.00|735006.72|735051.91|45.18|0.00|-1.00|0.00|0.000us|0.00|45.18|0.00|45.18|45.184us|-1||1|-1.00|-1.00|cuda
0|1|1|85|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|77.73|0.00|735052.48|735130.21|77.73|0.00|-1.00|0.00|0.000us|0.00|77.73|0.00|77.73|77.727us|-1||1|-1.00|-1.00|cuda
0|1|1|86|Memset (Device)|9.73|0.00|735140.39|735150.11|9.73|0.00|-1.00|0.00|0.000us|0.00|9.73|0.00|9.73|9.728us|-1||1|-1.00|-1.00|cuda
0|1|1|87|turing_fp16_s1688gemm_fp16_128x128_ldg8_relu_f2f_tn|245.09|0.00|735159.43|735404.51|245.09|0.00|-1.00|0.00|0.000us|0.00|245.09|0.00|245.09|245.087us|-1||1|-1.00|-1.00|cuda
0|1|1|88|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|30.59|0.00|735405.12|735435.71|30.59|0.00|-1.00|0.00|0.000us|0.00|30.59|0.00|30.59|30.592us|-1||1|-1.00|-1.00|cuda
0|1|1|89|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|47.46|0.00|735436.29|735483.74|47.46|0.00|-1.00|0.00|0.000us|0.00|47.46|0.00|47.46|47.456us|-1||1|-1.00|-1.00|cuda
0|1|1|90|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|81.60|0.00|735484.29|735565.89|81.60|0.00|-1.00|0.00|0.000us|0.00|81.60|0.00|81.60|81.599us|-1||1|-1.00|-1.00|cuda
0|1|1|91|Memset (Device)|15.81|0.00|735577.50|735593.31|15.81|0.00|-1.00|0.00|0.000us|0.00|15.81|0.00|15.81|15.808us|-1||1|-1.00|-1.00|cuda
0|1|1|92|turing_fp16_s1688gemm_fp16_128x128_ldg8_relu_f2f_tn|237.66|0.00|735601.41|735839.07|237.66|0.00|-1.00|0.00|0.000us|0.00|237.66|0.00|237.66|237.663us|-1||1|-1.00|-1.00|cuda
0|1|1|93|void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})|91.42|0.00|735839.61|735931.04|91.42|0.00|-1.00|0.00|0.000us|0.00|91.42|0.00|91.42|91.424us|-1||1|-1.00|-1.00|cuda
0|1|1|94|void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})|71.39|0.00|735931.52|736002.91|71.39|0.00|-1.00|0.00|0.000us|0.00|71.39|0.00|71.39|71.392us|-1||1|-1.00|-1.00|cuda
0|1|1|95|void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})|95.46|0.00|736003.45|736098.91|95.46|0.00|-1.00|0.00|0.000us|0.00|95.46|0.00|95.46|95.455us|-1||1|-1.00|-1.00|cuda
0|1|1|96|fmha_cutlassF_f16_aligned_32x128_rf_sm75(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::arch::Sm75, true, 32, 128, 128, true, true>::Params)|329.05|0.00|736099.45|736428.51|329.05|0.00|-1.00|0.00|0.000us|0.00|329.05|0.00|329.05|329.055us|-1||1|-1.00|-1.00|cuda
0|1|1|97|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|31.33|0.00|736429.24|736460.57|31.33|0.00|-1.00|0.00|0.000us|0.00|31.33|0.00|31.33|31.328us|-1||1|-1.00|-1.00|cuda
0|1|1|98|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|42.53|0.00|736461.12|736503.65|42.53|0.00|-1.00|0.00|0.000us|0.00|42.53|0.00|42.53|42.528us|-1||1|-1.00|-1.00|cuda
0|1|1|99|Memset (Device)|10.85|0.00|736514.33|736525.18|10.85|0.00|-1.00|0.00|0.000us|0.00|10.85|0.00|10.85|10.847us|-1||1|-1.00|-1.00|cuda
0|1|1|100|turing_fp16_s1688gemm_fp16_128x128_ldg8_relu_f2f_tn|233.70|0.00|736535.80|736769.50|233.70|0.00|-1.00|0.00|0.000us|0.00|233.70|0.00|233.70|233.696us|-1||1|-1.00|-1.00|cuda
0|1|1|101|void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>, 4, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<2>, at::native::memory::StoreWithCast<1> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<2>, at::native::memory::StoreWithCast<1>)|132.51|0.00|736769.98|736902.49|132.51|0.00|-1.00|0.00|0.000us|0.00|132.51|0.00|132.51|132.511us|-1||1|-1.00|-1.00|cuda
0|1|1|102|void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)|135.42|0.00|736903.10|737038.52|135.42|0.00|-1.00|0.00|0.000us|0.00|135.42|0.00|135.42|135.424us|-1||1|-1.00|-1.00|cuda
0|1|1|103|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|27.39|0.00|737042.94|737070.33|27.39|0.00|-1.00|0.00|0.000us|0.00|27.39|0.00|27.39|27.392us|-1||1|-1.00|-1.00|cuda
0|1|1|104|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|75.68|0.00|737070.78|737146.46|75.68|0.00|-1.00|0.00|0.000us|0.00|75.68|0.00|75.68|75.680us|-1||1|-1.00|-1.00|cuda
0|1|1|105|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|98.08|0.00|737146.94|737245.02|98.08|0.00|-1.00|0.00|0.000us|0.00|98.08|0.00|98.08|98.080us|-1||1|-1.00|-1.00|cuda
0|1|1|106|turing_fp16_s1688gemm_fp16_256x128_ldg8_relu_f2f_tn|1216.28|0.00|737249.27|738465.56|1216.28|0.00|-1.00|0.00|0.000us|0.00|1216.28|0.00|1216.28|1.216ms|-1||1|-1.00|-1.00|cuda
0|1|1|107|void at::native::vectorized_elementwise_kernel<4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase&, at::native::GeluType)::{lambda()#2}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul> >(int, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase&, at::native::GeluType)::{lambda()#2}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul>)|167.33|0.00|738469.56|738636.88|167.33|0.00|-1.00|0.00|0.000us|0.00|167.33|0.00|167.33|167.327us|-1||1|-1.00|-1.00|cuda
0|1|1|108|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|31.68|0.00|738637.36|738669.04|31.68|0.00|-1.00|0.00|0.000us|0.00|31.68|0.00|31.68|31.680us|-1||1|-1.00|-1.00|cuda
0|1|1|109|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|99.49|0.00|738674.23|738773.72|99.49|0.00|-1.00|0.00|0.000us|0.00|99.49|0.00|99.49|99.488us|-1||1|-1.00|-1.00|cuda
0|1|1|110|Memset (Device)|10.85|0.00|738785.01|738795.86|10.85|0.00|-1.00|0.00|0.000us|0.00|10.85|0.00|10.85|10.848us|-1||1|-1.00|-1.00|cuda
0|1|1|111|turing_fp16_s1688gemm_fp16_128x128_ldg8_relu_f2f_tn|798.62|0.00|738806.00|739604.62|798.62|0.00|-1.00|0.00|0.000us|0.00|798.62|0.00|798.62|798.620us|-1||1|-1.00|-1.00|cuda
0|1|1|112|void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>, 4, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<2>, at::native::memory::StoreWithCast<1> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<2>, at::native::memory::StoreWithCast<1>)|137.38|0.00|739605.74|739743.12|137.38|0.00|-1.00|0.00|0.000us|0.00|137.38|0.00|137.38|137.376us|-1||1|-1.00|-1.00|cuda
0|1|1|113|ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)|13853.51|0.00|747955.79|761809.30|13853.51|0.00|-1.00|0.00|0.000us|0.00|13853.51|0.00|13853.51|13.854ms|-1||1|-1.00|-1.00|cuda
0|1|1|114|void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)|182.62|0.00|747955.79|748138.41|182.62|0.00|-1.00|0.00|0.000us|0.00|182.62|0.00|182.62|182.623us|-1||1|-1.00|-1.00|cuda
0|1|1|115|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|60.83|0.00|748153.04|748213.87|60.83|0.00|-1.00|0.00|0.000us|0.00|60.83|0.00|60.83|60.832us|-1||1|-1.00|-1.00|cuda
0|1|1|116|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|61.47|0.00|748214.35|748275.82|61.47|0.00|-1.00|0.00|0.000us|0.00|61.47|0.00|61.47|61.472us|-1||1|-1.00|-1.00|cuda
0|1|1|117|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|56.16|0.00|748277.71|748333.87|56.16|0.00|-1.00|0.00|0.000us|0.00|56.16|0.00|56.16|56.159us|-1||1|-1.00|-1.00|cuda
0|1|1|118|Memset (Device)|21.50|0.00|748336.56|748358.06|21.50|0.00|-1.00|0.00|0.000us|0.00|21.50|0.00|21.50|21.503us|-1||1|-1.00|-1.00|cuda
0|1|1|119|turing_fp16_s1688gemm_fp16_128x128_ldg8_relu_f2f_tn|418.72|0.00|748389.58|748808.30|418.72|0.00|-1.00|0.00|0.000us|0.00|418.72|0.00|418.72|418.718us|-1||1|-1.00|-1.00|cuda
0|1|1|120|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|27.55|0.00|748808.91|748836.46|27.55|0.00|-1.00|0.00|0.000us|0.00|27.55|0.00|27.55|27.552us|-1||1|-1.00|-1.00|cuda
0|1|1|121|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|44.64|0.00|748837.00|748881.64|44.64|0.00|-1.00|0.00|0.000us|0.00|44.64|0.00|44.64|44.640us|-1||1|-1.00|-1.00|cuda
0|1|1|122|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|74.88|0.00|748886.09|748960.97|74.88|0.00|-1.00|0.00|0.000us|0.00|74.88|0.00|74.88|74.880us|-1||1|-1.00|-1.00|cuda
0|1|1|123|Memset (Device)|10.66|0.00|748971.92|748982.57|10.66|0.00|-1.00|0.00|0.000us|0.00|10.66|0.00|10.66|10.656us|-1||1|-1.00|-1.00|cuda
0|1|1|124|turing_fp16_s1688gemm_fp16_128x128_ldg8_relu_f2f_tn|246.11|0.00|748991.82|749237.93|246.11|0.00|-1.00|0.00|0.000us|0.00|246.11|0.00|246.11|246.111us|-1||1|-1.00|-1.00|cuda
0|1|1|125|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|27.42|0.00|749238.47|749265.90|27.42|0.00|-1.00|0.00|0.000us|0.00|27.42|0.00|27.42|27.424us|-1||1|-1.00|-1.00|cuda
0|1|1|126|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|46.85|0.00|749266.44|749313.29|46.85|0.00|-1.00|0.00|0.000us|0.00|46.85|0.00|46.85|46.848us|-1||1|-1.00|-1.00|cuda
0|1|1|127|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|85.06|0.00|749313.86|749398.92|85.06|0.00|-1.00|0.00|0.000us|0.00|85.06|0.00|85.06|85.056us|-1||1|-1.00|-1.00|cuda
0|1|1|128|Memset (Device)|11.52|0.00|749410.76|749422.28|11.52|0.00|-1.00|0.00|0.000us|0.00|11.52|0.00|11.52|11.520us|-1||1|-1.00|-1.00|cuda
0|1|1|129|turing_fp16_s1688gemm_fp16_128x128_ldg8_relu_f2f_tn|247.52|0.00|749431.31|749678.82|247.52|0.00|-1.00|0.00|0.000us|0.00|247.52|0.00|247.52|247.519us|-1||1|-1.00|-1.00|cuda
0|1|1|130|void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})|75.55|0.00|749679.37|749754.92|75.55|0.00|-1.00|0.00|0.000us|0.00|75.55|0.00|75.55|75.552us|-1||1|-1.00|-1.00|cuda
0|1|1|131|void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})|89.53|0.00|749755.46|749845.00|89.53|0.00|-1.00|0.00|0.000us|0.00|89.53|0.00|89.53|89.535us|-1||1|-1.00|-1.00|cuda
0|1|1|132|void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})|92.10|0.00|749845.51|749937.61|92.10|0.00|-1.00|0.00|0.000us|0.00|92.10|0.00|92.10|92.096us|-1||1|-1.00|-1.00|cuda
0|1|1|133|fmha_cutlassF_f16_aligned_32x128_rf_sm75(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::arch::Sm75, true, 32, 128, 128, true, true>::Params)|322.37|0.00|749938.12|750260.49|322.37|0.00|-1.00|0.00|0.000us|0.00|322.37|0.00|322.37|322.367us|-1||1|-1.00|-1.00|cuda
0|1|1|134|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|37.73|0.00|750261.38|750299.11|37.73|0.00|-1.00|0.00|0.000us|0.00|37.73|0.00|37.73|37.727us|-1||1|-1.00|-1.00|cuda
0|1|1|135|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|49.76|0.00|750299.65|750349.41|49.76|0.00|-1.00|0.00|0.000us|0.00|49.76|0.00|49.76|49.759us|-1||1|-1.00|-1.00|cuda
0|1|1|136|Memset (Device)|10.85|0.00|750359.78|750370.63|10.85|0.00|-1.00|0.00|0.000us|0.00|10.85|0.00|10.85|10.847us|-1||1|-1.00|-1.00|cuda
0|1|1|137|turing_fp16_s1688gemm_fp16_128x128_ldg8_relu_f2f_tn|238.62|0.00|750381.12|750619.75|238.62|0.00|-1.00|0.00|0.000us|0.00|238.62|0.00|238.62|238.623us|-1||1|-1.00|-1.00|cuda
0|1|1|138|void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>, 4, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<2>, at::native::memory::StoreWithCast<1> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<2>, at::native::memory::StoreWithCast<1>)|128.83|0.00|750620.36|750749.19|128.83|0.00|-1.00|0.00|0.000us|0.00|128.83|0.00|128.83|128.832us|-1||1|-1.00|-1.00|cuda
0|1|1|139|void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)|133.95|0.00|750749.70|750883.65|133.95|0.00|-1.00|0.00|0.000us|0.00|133.95|0.00|133.95|133.951us|-1||1|-1.00|-1.00|cuda
